#angle	angle_deriv	baseline_angle	action
-0.515717457814	0.0	-0.494506528685	0.0
-0.515868557487	-0.00755498363714	-0.493628825268	0.0
-0.516074744	-0.00810585204204	-0.492612984153	0.0
-0.516199913754	-0.00784655285489	-0.491437983342	0.0
-0.516259176716	-0.00692818574845	-0.490079847133	0.0
-0.516373108906	-0.00655651092529	-0.488511315045	0.0
-0.516477549911	-0.0060899242474	-0.486701503212	0.0
-0.516533471976	-0.00458727976319	-0.484615570321	0.0
-0.516392850572	-0.00192936818311	-0.482214405364	0.0
-0.51601069748	0.00248479235704	-0.4794543609	0.0
-0.515683137687	0.00689971219203	-0.476287063411	0.0
-0.514677907251	0.0179964266006	-0.472659341392	0.0
-0.511920793801	0.0461267817552	-0.468513321972	0.0
-0.510548672099	0.0584417847311	-0.463786757319	0.0
-0.504719261911	0.112914355697	-0.458413651753	0.0
-0.499035864119	0.166472735678	-0.45232526755	0.0
-0.495595954786	0.190819524656	-0.445451589402	0.0
-0.48753323069	0.243875631102	-0.437723320906	0.0
-0.477975341165	0.325733309339	-0.42907446755	0.0
-0.461119679129	0.435995827815	-0.419445525212	0.0
-0.448428825208	0.50607038911	-0.408787238097	0.0
-0.43476907311	0.60826881676	-0.3970648141	0.0
-0.427635232354	0.59897998336	-0.38426239175	0.0
-0.412857532501	0.651178086639	-0.370387449591	0.0
-0.397558728601	0.635609505283	-0.355474751313	0.0
-0.374006807424	0.744220177839	-0.339589349588	0.0
-0.358137089735	0.766319833743	-0.322828153113	0.0
-0.350209785874	0.774254464799	-0.305319616975	0.0
-0.326628479988	0.862290525133	-0.287221258406	0.0
-0.318899693762	0.786590348383	-0.268714922672	0.0
-0.296243171024	0.777636364007	-0.25	0.0
-0.288902764108	0.692343256276	-0.231285077328	0.0
-0.274564392248	0.756453936267	-0.212778741594	0.0
-0.260712861255	0.659156187325	-0.194680383025	0.0
-0.240867077165	0.780326165971	-0.177171846887	0.0
-0.228241332777	0.680018382467	-0.160410650412	0.0
-0.222098637538	0.668041265694	-0.144525248687	0.0
-0.210133802359	0.644305898885	-0.129612550409	0.0
-0.19293408485	0.677787764057	-0.11573760825	0.0
-0.187389486155	0.534775910104	-0.1029351859	0.0
-0.171297200166	0.569441326105	-0.0912127619032	0.0
-0.161012722428	0.610859151099	-0.0805544747883	0.0
-0.151076096638	0.590577057213	-0.0709255324502	0.0
-0.141481466734	0.51452618116	-0.0622766790937	0.0
-0.132224798962	0.551646871931	-0.0545484105978	0.0
-0.127722806991	0.435743931752	-0.0476747324496	0.0
-0.118968403263	0.42044319165	-0.041586348247	0.0
-0.106460245172	0.446158514661	-0.0362132426808	0.0
-0.0985322674369	0.429491992969	-0.0314866780285	0.0
-0.0909252626121	0.412995363497	-0.027340658608	0.0
-0.0836335929336	0.440892140577	-0.0237129365888	0.0
-0.0801054725222	0.388629307413	-0.0205456391002	0.0
-0.0699865732603	0.364736719116	-0.0177855946363	0.0
-0.0636248831536	0.349073842832	-0.0153844296786	0.0
-0.051788463714	0.391367988981	-0.0132984967884	0.0
-0.0463021978451	0.373313950885	-0.011488684955	0.0
-0.0436650956892	0.36440376833	-0.00992015286704	0.0
-0.036168829271	0.338177439893	-0.00856201665786	0.0
-0.0338061362695	0.298187468842	-0.00738701584664	0.0
-0.0292801956652	0.225082680488	-0.00637117473206	0.0
-0.0229771041377	0.233250937075	-0.0054934713153	0.0
-0.0210007996696	0.226642960196	-0.00473552179097	0.0
-0.0172286632524	0.189401660186	-0.00408128557658	0.0
-0.0120066604607	0.217994758088	-0.0035167935775	0.0
-0.010378850968	0.189013446972	-0.00302990074579	0.0
-0.00582306117863	0.17154042959	-0.00261006284678	0.0
-0.0044104055899	0.165903940797	-0.00224813658047	0.0
-0.000478701879549	0.167499613729	-0.00193620172034	0.0
0.00189591249582	0.101107479649	-0.00166740365371	0.0
0.00408167956741	0.0629717140061	-0.00143581457785	0.0
0.00608677851262	-0.00263717333982	-0.00123631157832	0.0
0.00791805529386	-0.0350764970396	-0.00106446985798	0.0
0.00877090415378	-0.0829220227423	-0.000916469471246	0.0
0.0110891262057	-0.0919321370993	-0.000789014030202	0.0
0.0124454213555	-0.0836374178814	-0.000679259975214	0.0
0.0130694988332	-0.0698272032058	-0.000584755132528	0.0
0.0147338339667	-0.0681577867288	-0.000503385410043	0.0
0.0152226039179	-0.0645169976411	-0.00043332860554	0.0
0.0165012908305	-0.0541216462471	-0.000373014416918	0.0
0.0172060291479	-0.0476060779231	-0.000321089850293	0.0
0.0177995402627	-0.047300414295	-0.000276389318462	0.0
0.0182884680048	-0.0355463403805	-0.000237908809419	0.0
0.0186793992569	-0.0345679533899	-0.000204783582493	0.0
0.0189786231157	-0.0247733228526	-0.000176268918936	0.0
0.0191921617385	-0.0198613259063	-0.000151723515014	0.0
0.0193257964436	-0.0152625618087	-0.000130595159548	0.0
0.0193650318179	-0.0107656381312	-0.000112408385117	0.0
0.0193923249081	-0.00712925651271	-9.67538235506e-05	0.0
0.0193589005121	-0.00380277396387	-8.32790323886e-05	0.0
0.0192104797265	-0.000183179879645	-7.16805904507e-05	0.0
0.0190563108416	0.00269485601954	-6.16972879932e-05	0.0
0.0188649531193	0.00500078698632	-5.31042606491e-05	0.0
0.0187572673153	0.00635057592848	-4.57079369261e-05	0.0
0.0185206639254	0.00838236586683	-3.93416868557e-05	0.0
0.018260627985	0.00949851741457	-3.38620748098e-05	0.0
0.0179818279709	0.0107448287071	-2.91456328306e-05	0.0
0.0176883486521	0.0117660446721	-2.50860823419e-05	0.0
0.0172267412874	0.0153052602794	-2.1591942066e-05	0.0
0.0169071268029	0.0161353712249	-1.85844685515e-05	0.0
0.0165797497152	0.0168087826982	-1.59958831359e-05	0.0
0.0164135460072	0.0156828196375	-1.37678455573e-05	0.0
0.015906207738	0.0178214091404	-1.18501399406e-05	0.0
0.0155622780228	0.0166446326455	-1.019954364e-05	0.0
0.0152148401282	0.0169228667476	-8.77885351125e-06	0.0
0.0148644991172	0.0171525059802	-7.55604772051e-06	0.0
0.0146884767778	0.0172506922939	-6.50356423326e-06	0.0
0.014335132993	0.0157107474508	-5.5976797525e-06	0.0
0.0138034083092	0.0175886971366	-4.81797512575e-06	0.0
0.0134485471211	0.017662930071	-4.14687518696e-06	0.0
0.0130937689809	0.0177073013631	-3.56925267408e-06	0.0
0.012916487873	0.0177198890478	-3.0720873011e-06	0.0
0.0123851748694	0.019499581236	-2.64417230733e-06	0.0
0.0122082473081	0.0159516100101	-2.2758618724e-06	0.0
0.0118546567525	0.0159389036856	-1.95885370874e-06	0.0
0.0115014185571	0.0159235042372	-1.68600193184e-06	0.0
0.0109722161559	0.019442717171	-1.45115599259e-06	0.0
0.010795989756	0.0158918511336	-1.24902204285e-06	0.0
0.010443795591	0.0176445171712	-1.07504360908e-06	0.0
0.0100919478543	0.0176270889818	-9.25298886456e-07	0.0
0.00956482224309	0.0193659631405	-7.96412337412e-07	0.0
0.00921383405187	0.0175838210401	-6.8547860349e-07	0.0
0.00903846779067	0.0175752196532	-5.89997014244e-07	0.0
0.00868799271667	0.0175580287435	-5.07815219708e-07	0.0
0.00833786051175	0.0175408734258	-4.37080672044e-07	0.0
0.0079880693963	0.0157675284679	-3.76198866558e-07	0.0
0.00746402367475	0.0174981037712	-3.23797399171e-07	0.0
0.00728951339984	0.0174895439083	-2.78695029277e-07	0.0
0.00694074614602	0.0174724657065	-2.39875053321e-07	0.0
0.00659231820209	0.0174554230966	-2.06462385521e-07	0.0
0.00607031011942	0.0191775927688	-1.77703832316e-07	0.0
0.00589647490507	0.0156754876967	-1.52951113497e-07	0.0
0.005549056586	0.0174045681384	-1.31646249013e-07	0.0
0.00502855463582	0.019121915102	-1.13308980698e-07	0.0
0.00468196946487	0.0191034873722	-9.75259465963e-08	0.0
0.00433571737521	0.0173459274421	-8.39413624165e-08	0.0
0.00416271590218	0.0173375900289	-7.22490018923e-08	0.0
0.00364421036355	0.0190484622244	-6.21852934146e-08	0.0
0.00329895425517	0.0172960038066	-5.35233790067e-08	0.0
0.00295402826207	0.0172794120279	-4.60679999703e-08	0.0
0.00278168850264	0.0155402887257	-3.96510954626e-08	0.0
0.00243725530969	0.0172546059249	-3.41280145255e-08	0.0
0.00209314882115	0.0155106154241	-2.93742546398e-08	0.0
0.00157759993509	0.0172135432008	-2.52826554692e-08	0.0
0.00123430738985	0.0171972087223	-2.17609834041e-08	0.0
0.000891339843559	0.0189034865908	-1.87298520582e-08	0.0
0.000719977898678	0.0171727741102	-1.61209331995e-08	0.0
0.000206378913651	0.018867699075	-1.38754158718e-08	0.0
-0.000135615285616	0.0144198464947	-1.19426811218e-08	0.0
-0.000306491122379	0.00927816267469	-1.02791609669e-08	0.0
-0.000648000603838	0.00243339239721	-8.84735579243e-09	0.0
-0.000989188107953	-0.00269210209275	-7.61498974988e-09	0.0
-0.0015003663031	-0.0129398738945	-6.55428245011e-09	0.0
-0.00167059812956	-0.0153498284394	-5.64132324188e-09	0.0
-0.00218080866868	-0.018743175463	-4.85553180996e-09	0.0
-0.00252054387312	-0.0187254326928	-4.17919504558e-09	0.0
-0.00269003864971	-0.0170085054176	-3.59706653352e-09	0.0
-0.00319597963837	-0.0169561333527	-3.09602388171e-09	0.0
-0.00336333622883	-0.0169273809927	-2.66477240274e-09	0.0
-0.00369541056359	-0.0151460189491	-2.29359087278e-09	0.0
-0.00402289413058	-0.0150235025746	-1.97411198499e-09	0.0
-0.00434494666328	-0.0165490801357	-1.69913394465e-09	0.0
-0.0046609728864	-0.0146499324804	-1.46245815458e-09	0.0
-0.00497041459961	-0.0160707837077	-1.25874932699e-09	0.0
-0.00527232209114	-0.0157691152754	-1.08341557947e-09	0.0
-0.00570875586598	-0.016858617354	-9.32504407025e-10	0.0
-0.00584944964025	-0.0150450297697	-8.02613975281e-10	0.0
-0.00612329466233	-0.0146232177592	-6.90816293059e-10	0.0
-0.00651416362851	-0.015437490289	-5.94591043068e-10	0.0
-0.00676094512841	-0.0148862303727	-5.1176929361e-10	0.0
-0.00699642262641	-0.0128766676043	-4.404838716e-10	0.0
-0.00722044426355	-0.013709946233	-3.79128062278e-10	0.0
-0.00732807252722	-0.0120477786489	-3.26318527755e-10	0.0
-0.00753439606944	-0.0102023244094	-2.80864997926e-10	0.0
-0.00782082462387	-0.0105987949546	-2.41742736939e-10	0.0
-0.00799604673769	-0.0099962411128	-2.08069894647e-10	0.0
-0.00815850439345	-0.00938060129904	-1.79087411567e-10	0.0
-0.00830809140851	-0.00980018881286	-1.54141921449e-10	0.0
-0.00844473719217	-0.00910341122728	-1.32671207353e-10	0.0
-0.00850819051266	-0.0068736588879	-1.14191212042e-10	0.0
-0.00867902947839	-0.00682982740698	-9.82852688125e-11	0.0
-0.00877662259302	-0.00618118199573	-8.45948866512e-11	0.0
-0.00882052407143	-0.00512432662924	-7.28115345794e-11	0.0
-0.00889853153164	-0.0045379433947	-6.26694252048e-11	0.0
-0.00899104152326	-0.00482851010599	-5.39400746291e-11	0.0
-0.00905414129708	-0.00375111818693	-4.642664031e-11	0.0
