#angle	angle_deriv	baseline_angle	action
-0.51562455809	0.0	-0.494506528685	0.0
-0.515766280472	-0.00708611907473	-0.493628825268	0.0
-0.51589900521	-0.00699614263644	-0.492612984153	0.0
-0.515962140575	-0.00621027247921	-0.491437983342	0.0
-0.516082716596	-0.00599880886685	-0.490079847133	0.0
-0.516252191203	-0.00627633113011	-0.488511315045	0.0
-0.516294445961	-0.00528165489245	-0.486701503212	0.0
-0.516314263556	-0.00415258346849	-0.484615570321	0.0
-0.516037462623	-0.000753220479199	-0.482214405364	0.0
-0.515498894795	0.00583821800864	-0.4794543609	0.0
-0.515077562089	0.0117462911424	-0.476287063411	0.0
-0.512893564382	0.0340088157897	-0.472659341392	0.0
-0.51042642563	0.0588783792629	-0.468513321972	0.0
-0.50880988692	0.0722757570303	-0.463786757319	0.0
-0.501973348059	0.13525546736	-0.458413651753	0.0
-0.498942015277	0.161355468118	-0.45232526755	0.0
-0.487184334712	0.257092296698	-0.445451589402	0.0
-0.477223145734	0.332032798961	-0.437723320906	0.0
-0.471649655871	0.371602310497	-0.42907446755	0.0
-0.459422996849	0.425503512097	-0.419445525212	0.0
-0.445904245802	0.530377694756	-0.408787238097	0.0
-0.423633976347	0.635503583653	-0.3970648141	0.0
-0.415768782804	0.6145436293	-0.38426239175	0.0
-0.391202481689	0.804471741816	-0.370387449591	0.0
-0.37423254578	0.851904510692	-0.355474751313	0.0
-0.36563584759	0.80268398212	-0.339589349588	0.0
-0.339706612241	0.839273641064	-0.322828153113	0.0
-0.322503838569	0.932649442345	-0.305319616975	0.0
-0.313985917219	0.7721656447	-0.287221258406	0.0
-0.29721381558	0.770187302	-0.268714922672	0.0
-0.280868095957	0.84767751633	-0.25	0.0
-0.257314181632	0.823924306092	-0.231285077328	0.0
-0.249737254374	0.727665841959	-0.212778741594	0.0
-0.235015951144	0.789699660745	-0.194680383025	0.0
-0.213999068661	0.832147469186	-0.177171846887	0.0
-0.200667749545	0.802003464122	-0.160410650412	0.0
-0.187835818643	0.694783629885	-0.144525248687	0.0
-0.175469050741	0.742682036321	-0.129612550409	0.0
-0.16354975427	0.714661968741	-0.11573760825	0.0
-0.152079495275	0.61919573386	-0.1029351859	0.0
-0.141054334914	0.596134146308	-0.0912127619032	0.0
-0.130468587966	0.573672306765	-0.0805544747883	0.0
-0.125338649674	0.501304010677	-0.0709255324502	0.0
-0.115405421728	0.481443325425	-0.0622766790937	0.0
-0.105901821783	0.461776734917	-0.0545484105978	0.0
-0.0924408720557	0.486134628581	-0.0476747324496	0.0
-0.0881616287171	0.423069592494	-0.041586348247	0.0
-0.0759335127985	0.494051368753	-0.0362132426808	0.0
-0.0682778609027	0.471275608251	-0.0314866780285	0.0
-0.0645964341179	0.413053876655	-0.027340658608	0.0
-0.0541328482187	0.38308023837	-0.0237129365888	0.0
-0.0476326674792	0.405289612378	-0.0205456391002	0.0
-0.0445233266445	0.314101861541	-0.0177855946363	0.0
-0.0357441034666	0.32533757436	-0.0153844296786	0.0
-0.0303325213634	0.342639127545	-0.0132984967884	0.0
-0.0252601637202	0.288726844985	-0.011488684955	0.0
-0.0205169936084	0.271156738708	-0.00992015286704	0.0
-0.0160951143617	0.284282122828	-0.00856201665786	0.0
-0.0140023115239	0.217417919427	-0.00738701584664	0.0
-0.0100451159724	0.20287405391	-0.00637117473206	0.0
-0.00300282689559	0.206027873999	-0.0054934713153	0.0
0.0015549185229	0.173075256608	-0.00473552179097	0.0
0.00294330144289	0.128856464141	-0.00408128557658	0.0
0.00553270090063	0.0820344411857	-0.0035167935775	0.0
0.00896841809628	0.00810531371386	-0.00302990074579	0.0
0.0109757255217	-0.0658451570613	-0.00261006284678	0.0
0.011898108586	-0.0895480714311	-0.00224813658047	0.0
0.0143578181126	-0.114145166697	-0.00193620172034	0.0
0.0150783568811	-0.0954565598042	-0.00166740365371	0.0
0.0169621839835	-0.0799376588718	-0.00143581457785	0.0
0.0175017697416	-0.0652604421992	-0.00123631157832	0.0
0.0188749627608	-0.0697685417476	-0.00106446985798	0.0
0.0195961801489	-0.0523836203631	-0.000916469471246	0.0
0.0201722713792	-0.0509391449819	-0.000789014030202	0.0
0.0204081510662	-0.0344596708276	-0.000679259975214	0.0
0.0209237478531	-0.0342197811148	-0.000584755132528	0.0
0.0211169907622	-0.0224202800139	-0.000503385410043	0.0
0.0211712447511	-0.0157506460217	-0.00043332860554	0.0
0.0211805508585	-0.0100827947923	-0.000373014416918	0.0
0.0211357382263	-0.00727587160032	-0.000321089850293	0.0
0.0209816535757	-0.000579057225756	-0.000276389318462	0.0
0.0207485571788	0.00368433583314	-0.000237908809419	0.0
0.0204466307049	0.00724614046182	-0.000204783582493	0.0
0.0198861358652	0.012944149933	-0.000176268918936	0.0
0.0196747730967	0.014609651296	-0.000151723515014	0.0
0.0192228538595	0.0175879971617	-0.000130595159548	0.0
0.0187381117302	0.0201044544862	-0.000112408385117	0.0
0.017966504452	0.0248012625298	-9.67538235506e-05	0.0
0.0177007109212	0.0218542494402	-8.32790323886e-05	0.0
0.0168872451422	0.027875279545	-7.16805904507e-05	0.0
0.0163346410367	0.028882128228	-6.16972879932e-05	0.0
0.0160560960982	0.0268201563199	-5.31042606491e-05	0.0
0.0154959880243	0.0247051642769	-4.57079369261e-05	0.0
0.0146512013332	0.0304950958794	-3.93416868557e-05	0.0
0.0140870630646	0.0280018207754	-3.38620748098e-05	0.0
0.0135235405367	0.0281110050002	-2.91456328306e-05	0.0
0.013242101973	0.028139941252	-2.50860823419e-05	0.0
0.0123990758969	0.0309691212739	-2.1591942066e-05	0.0
0.0118381302258	0.0281307110741	-1.85844685515e-05	0.0
0.011278049439	0.0280901362562	-1.59958831359e-05	0.0
0.0107188394685	0.0280470106822	-1.37678455573e-05	0.0
0.0101605169238	0.0308158504925	-1.18501399406e-05	0.0
0.00960307527974	0.0279600061714	-1.019954364e-05	0.0
0.00932468279342	0.0251344743238	-8.77885351125e-06	0.0
0.00876854678058	0.0250950265842	-7.55604772051e-06	0.0
0.00821326556764	0.0250557390083	-6.50356423326e-06	0.0
0.0076588308498	0.0250168607398	-5.5976797525e-06	0.0
0.00682876439421	0.0277431088553	-4.81797512575e-06	0.0
0.00627644443113	0.0304823836229	-4.14687518696e-06	0.0
0.00572497274276	0.0304357403783	-3.56925267408e-06	0.0
0.00517434754949	0.0303891801815	-3.0720873011e-06	0.0
0.00462456885132	0.0303426199848	-2.64417230733e-06	0.0
0.00407563219927	0.0275313219494	-2.2758618724e-06	0.0
0.00380147752726	0.0247496690388	-1.95885370874e-06	0.0
0.00325379311849	0.0247117962427	-1.68600193184e-06	0.0
0.00270693592585	0.0246741162364	-1.45115599259e-06	0.0
0.00188819349263	0.0273637535869	-1.24902204285e-06	0.0
0.00134339040015	0.0273224179912	-1.07504360908e-06	0.0
0.000799406812212	0.0300207071505	-9.25298886456e-07	0.0
0.000256243081034	0.0299755003745	-7.96412337412e-07	0.0
-0.000286101386586	0.0242083453926	-6.8547860349e-07	0.0
-0.00055696697354	0.0133122651909	-5.89997014244e-07	0.0
-0.00109808655918	0.00245303840964	-5.07815219708e-07	0.0
-0.00163839438895	-0.00838987576734	-4.37080672044e-07	0.0
-0.00244678386671	-0.0219054078568	-3.76198866558e-07	0.0
-0.00298310450877	-0.0269700312219	-3.23797399171e-07	0.0
-0.0035159186027	-0.0295895162916	-2.78695029277e-07	0.0
-0.00378062450297	-0.0268253794379	-2.39875053321e-07	0.0
-0.00456614526594	-0.0292775087699	-2.06462385521e-07	0.0
-0.00508121054643	-0.0263442667972	-1.77703832316e-07	0.0
-0.0055877984187	-0.0260469390993	-1.52951113497e-07	0.0
-0.00608477646568	-0.0256885786298	-1.31646249013e-07	0.0
-0.00657065101205	-0.0279002650908	-1.13308980698e-07	0.0
-0.00704381982707	-0.0247767456113	-9.75259465963e-08	0.0
-0.00750280821779	-0.0242159767136	-8.39413624165e-08	0.0
-0.0079457286247	-0.02357930206	-7.22490018923e-08	0.0
-0.00816051059278	-0.020757341271	-6.21852934146e-08	0.0
-0.00857499125562	-0.0200434024357	-5.35233790067e-08	0.0
-0.00896814107231	-0.0192432124524	-4.60679999703e-08	0.0
-0.00933869534237	-0.0183588712458	-3.96510954626e-08	0.0
-0.00985028566259	-0.0190455703789	-3.41280145255e-08	0.0
-0.0101610519894	-0.0200054139658	-2.93742546398e-08	0.0
-0.0103072055681	-0.0173221431245	-2.52826554692e-08	0.0
-0.0107083196758	-0.0174017860347	-2.17609834041e-08	0.0
-0.0109444271512	-0.0160573180884	-1.87298520582e-08	0.0
-0.0110530513962	-0.0120276573357	-1.61209331995e-08	0.0
-0.0112513756486	-0.0109032365927	-1.38754158718e-08	0.0
-0.0115028102022	-0.0119560463413	-1.19426811218e-08	0.0
-0.0116411216889	-0.00932802013151	-1.02791609669e-08	0.0
-0.0117568951693	-0.00812468018122	-8.84735579243e-09	0.0
-0.0118506407947	-0.00797589398493	-7.61498974988e-09	0.0
-0.0119229743055	-0.00671598656922	-6.55428245011e-09	0.0
-0.0119753609038	-0.00472550701563	-5.64132324188e-09	0.0
-0.012009587305	-0.00368465616065	-4.85553180996e-09	0.0
-0.0120268909225	-0.00269995753173	-4.17919504558e-09	0.0
-0.0120282790084	-0.00177638213726	-3.59706653352e-09	0.0
-0.0120150625326	-0.000920882270595	-3.09602388171e-09	0.0
-0.0120033919337	-0.000280310298987	-2.66477240274e-09	0.0
-0.011950539081	0.000590482240269	-2.29359087278e-09	0.0
-0.011901895569	0.00124995353495	-1.97411198499e-09	0.0
-0.0118739736877	0.00154305320637	-1.69913394465e-09	0.0
-0.011777908654	0.00237153878637	-1.46245815458e-09	0.0
-0.0117045263671	0.00298865566588	-1.25874932699e-09	0.0
-0.0116652577736	0.00285281307378	-1.08341557947e-09	0.0
-0.0115820390593	0.00319856509661	-9.32504407025e-10	0.0
-0.0114476011627	0.00426372525039	-8.02613975281e-10	0.0
-0.0114008108047	0.00377097849254	-6.90816293059e-10	0.0
-0.0112563751306	0.00448151236507	-5.94591043068e-10	0.0
-0.0111573725749	0.00507885198684	-5.1176929361e-10	0.0
-0.01110722471	0.00474814349299	-4.404838716e-10	0.0
-0.0109548306769	0.00492770485817	-3.79128062278e-10	0.0
-0.0108522499443	0.0054856086043	-3.26318527755e-10	0.0
-0.0107490451662	0.00507329964334	-2.80864997926e-10	0.0
-0.0106972138024	0.00460158772529	-2.41742736939e-10	0.0
-0.0105931049889	0.00514119721142	-2.08069894647e-10	0.0
-0.0104884089083	0.00466421768544	-1.79087411567e-10	0.0
-0.0103831326791	0.00469117265218	-1.54141921449e-10	0.0
-0.0102772834195	0.00471761746771	-1.32671207353e-10	0.0
-0.0101174423649	0.00579771437463	-1.14191212042e-10	0.0
-0.0100638788597	0.00529226129222	-9.82852688125e-11	0.0
-0.00990234184892	0.00586067059427	-8.45948866512e-11	0.0
-0.00984821539776	0.00534917281312	-7.28115345794e-11	0.0
-0.00968499607436	0.00592287345107	-6.26694252048e-11	0.0
-0.00957548440357	0.00541957961336	-5.39400746291e-11	0.0
-0.00946541453243	0.00598464327253	-4.642664031e-11	0.0
-0.00935478824054	0.00547553608372	-3.99598132361e-11	0.0
-0.00924360671431	0.00604608683449	-3.43937101022e-11	0.0
-0.00918780684851	0.00497189225854	-2.96029867286e-11	0.0
-0.00901957617918	0.00555908224385	-2.54795073928e-11	0.0
-0.00896322107904	0.00502193453396	-2.193045745e-11	0.0
-0.00867936938147	0.00561463533883	-1.88756787978e-11	0.0
-0.00862218320939	0.00507468179722	-1.62464486309e-11	0.0
-0.00850739859187	0.00566452931447	-1.39834810398e-11	0.0
-0.00833418623657	0.00571434617422	-1.20357057654e-11	0.0
-0.00827617314496	0.00573092608885	-1.03591579759e-11	0.0
-0.00815973646796	0.00519632913504	-8.91620111076e-12	0.0
-0.00804275345461	0.00579429754786	-7.67430563542e-12	0.0
