#angle	angle_deriv	baseline_angle	action
-0.516174932954	0.0	-0.494506528685	0.0
-0.516285144599	-0.00551058228608	-0.493628825268	0.0
-0.516386890108	-0.00542592091165	-0.492612984153	0.0
-0.516525423451	-0.00570913788619	-0.491437983342	0.0
-0.516609781107	-0.00545059799389	-0.490079847133	0.0
-0.516640456619	-0.00465523665118	-0.488511315045	0.0
-0.516626219841	-0.00341075241186	-0.486701503212	0.0
-0.516430549561	-0.000436594531795	-0.484615570321	0.0
-0.516236891412	0.00288532038403	-0.482214405364	0.0
-0.515595097451	0.0101468365663	-0.4794543609	0.0
-0.514474719953	0.0216573666615	-0.476287063411	0.0
-0.512686087068	0.0394013277285	-0.472659341392	0.0
-0.508249982907	0.0818056665408	-0.468513321972	0.0
-0.506160631301	0.100762601111	-0.463786757319	0.0
-0.497655883716	0.179392137345	-0.458413651753	0.0
-0.493924329235	0.205503907173	-0.45232526755	0.0
-0.479755318089	0.329307689788	-0.445451589402	0.0
-0.474027045973	0.34222936934	-0.437723320906	0.0
-0.461135320603	0.450253106986	-0.42907446755	0.0
-0.438425115719	0.592307679972	-0.419445525212	0.0
-0.421239919723	0.726844095121	-0.408787238097	0.0
-0.402592511693	0.771628063955	-0.3970648141	0.0
-0.392777752724	0.812492932484	-0.38426239175	0.0
-0.361673771196	0.994615494066	-0.370387449591	0.0
-0.339866140086	0.985589756328	-0.355474751313	0.0
-0.31747504784	1.0	-0.339589349588	0.0
-0.306137447145	0.964550645488	-0.322828153113	0.0
-0.283297326914	1.0	-0.305319616975	0.0
-0.260441603175	1.0	-0.287221258406	0.0
-0.226563101362	1.0	-0.268714922672	0.0
-0.204501486128	1.0	-0.25	0.0
-0.193696321955	1.0	-0.231285077328	0.0
-0.172597264788	1.0	-0.212778741594	0.0
-0.142429740566	1.0	-0.194680383025	0.0
-0.123375663712	1.0	-0.177171846887	0.0
-0.10517058289	0.993309032386	-0.160410650412	0.0
-0.096382561383	0.973137605722	-0.144525248687	0.0
-0.0794106038513	0.931866609367	-0.129612550409	0.0
-0.0554058629616	0.87023877604	-0.11573760825	0.0
-0.0477698198549	0.756058438568	-0.1029351859	0.0
-0.0330039483916	0.721666344981	-0.0912127619032	0.0
-0.0120360060198	0.843465553632	-0.0805544747883	0.0
-0.00535085631214	0.740597475391	-0.0709255324502	0.0
0.00756758615185	0.478382768098	-0.0622766790937	0.0
0.0198639347959	0.27905885059	-0.0545484105978	0.0
