#angle	angle_deriv	baseline_angle	action
-0.515370270249	0.0	-0.494506528685	0.0
-0.515515637246	-0.00726834983583	-0.493628825268	0.0
-0.515652538105	-0.0071836884614	-0.492612984153	0.0
-0.515717875426	-0.00638339170225	-0.491437983342	0.0
-0.515902953543	-0.00678050290247	-0.490079847133	0.0
-0.516014228201	-0.00643957952026	-0.488511315045	0.0
-0.516077249673	-0.00561612426855	-0.486701503212	0.0
-0.516076262589	-0.00423724484292	-0.484615570321	0.0
-0.51594968814	-0.00231812714012	-0.482214405364	0.0
-0.515256717706	0.00646235836539	-0.4794543609	0.0
-0.514833600658	0.0118062754346	-0.476287063411	0.0
-0.512640605307	0.0343664436583	-0.472659341392	0.0
-0.510158736235	0.0591752635446	-0.468513321972	0.0
-0.50656533545	0.093843526901	-0.463786757319	0.0
-0.501596547995	0.136601697108	-0.458413651753	0.0
-0.498519088053	0.163145126051	-0.45232526755	0.0
-0.486408145564	0.262324597426	-0.445451589402	0.0
-0.475813970444	0.343447657907	-0.437723320906	0.0
-0.463274026373	0.432913090773	-0.42907446755	0.0
-0.448907142991	0.526894050039	-0.419445525212	0.0
-0.441084545889	0.574345421639	-0.408787238097	0.0
-0.424293082231	0.621150633332	-0.3970648141	0.0
-0.396684134842	0.791298356026	-0.38426239175	0.0
-0.386951038033	0.7632298834	-0.370387449591	0.0
-0.366879572534	0.820275704572	-0.355474751313	0.0
-0.335677831796	1.0	-0.339589349588	0.0
-0.325092996002	0.992000862292	-0.322828153113	0.0
-0.293205687954	1.0	-0.305319616975	0.0
-0.272049607745	1.0	-0.287221258406	0.0
-0.26156788419	1.0	-0.268714922672	0.0
-0.23081575989	1.0	-0.25	0.0
-0.211052017607	1.0	-0.231285077328	0.0
-0.192000228129	1.0	-0.212778741594	0.0
-0.182755471794	0.892941359502	-0.194680383025	0.0
-0.156194294334	1.0	-0.177171846887	0.0
-0.139443547862	0.913722120273	-0.160410650412	0.0
-0.131347101585	0.797049160216	-0.144525248687	0.0
-0.108134404869	0.838658232598	-0.129612550409	0.0
-0.0934935963837	0.892618754107	-0.11573760825	0.0
-0.0864040225175	0.697902718167	-0.1029351859	0.0
-0.0726581568931	0.667853909693	-0.0912127619032	0.0
-0.0530900706531	0.78257030932	-0.0805544747883	0.0
-0.0407506990585	0.673837058104	-0.0709255324502	0.0
-0.0290069752818	0.64486621102	-0.0622766790937	0.0
-0.0233691256897	0.630348968278	-0.0545484105978	0.0
-0.00752752978995	0.651306271031	-0.0476747324496	0.0
-0.00263254015831	0.504575304948	-0.041586348247	0.0
0.0106872741584	0.300634249001	-0.0362132426808	0.0
0.0146781907055	0.143287845763	-0.0314866780285	0.0
0.0253083813152	-0.0193925562558	-0.027340658608	0.0
0.0312894653932	-0.237619356033	-0.0237129365888	0.0
0.033952286289	-0.313197461307	-0.0205456391002	0.0
0.0406594555469	-0.299721813885	-0.0177855946363	0.0
0.0424802920241	-0.278021013186	-0.0153844296786	0.0
0.0467659039482	-0.21457522633	-0.0132984967884	0.0
0.0478153585628	-0.165258931696	-0.011488684955	0.0
0.0498907249065	-0.159384386175	-0.00992015286704	0.0
0.0504274039891	-0.097679484422	-0.00856201665786	0.0
0.0503452530332	-0.0786496100912	-0.00738701584664	0.0
0.049694352279	-0.0292844833082	-0.00637117473206	0.0
0.0491703344379	-0.0135497587502	-0.0054934713153	0.0
0.0469013953665	0.0298932954005	-0.00473552179097	0.0
0.0459310497828	0.0449635420635	-0.00408128557658	0.0
0.0424952738604	0.0784997917285	-0.0035167935775	0.0
0.0411959590426	0.0849839323645	-0.00302990074579	0.0
0.0369558407433	0.122144936946	-0.00261006284678	0.0
0.0339086553094	0.129927400571	-0.00224813658047	0.0
0.0307526866532	0.151783631296	-0.00193620172034	0.0
0.0291492125601	0.133460613003	-0.00166740365371	0.0
0.0243128769717	0.168830820709	-0.00143581457785	0.0
0.0227047403337	0.142511004096	-0.00123631157832	0.0
0.0179243849436	0.159842703658	-0.00106446985798	0.0
0.0147735166132	0.1597917004	-0.000916469471246	0.0
0.0132086941866	0.159405183735	-0.000789014030202	0.0
0.00552807157491	0.187848053967	-0.000679259975214	0.0
0.00403298444714	0.186717558866	-0.000584755132528	0.0
0.00110408365371	0.168203012899	-0.000503385410043	0.0
-0.00173042611379	0.130430904994	-0.00043332860554	0.0
-0.0057661763517	0.0744251783486	-0.000373014416918	0.0
-0.00828924191416	-0.0276117033924	-0.000321089850293	0.0
-0.0106616242296	-0.066286397825	-0.000276389318462	0.0
-0.0117879479554	-0.106838643017	-0.000237908809419	0.0
-0.01490630423	-0.131758781162	-0.000204783582493	0.0
-0.0167560686541	-0.109898923024	-0.000176268918936	0.0
-0.0176089489536	-0.0931970703944	-0.000151723515014	0.0
-0.0191647879732	-0.0850316374355	-0.000130595159548	0.0
-0.0211155931851	-0.0932764522969	-0.000112408385117	0.0
-0.0221564131937	-0.0725010896374	-9.67538235506e-05	0.0
-0.0225985671874	-0.0584249853329	-8.32790323886e-05	0.0
-0.023616385308	-0.0600743635445	-7.16805904507e-05	0.0
-0.0240419961654	-0.0487720819226	-6.16972879932e-05	0.0
-0.0241806149293	-0.030650217442	-5.31042606491e-05	0.0
-0.0243160612644	-0.0215964807067	-4.57079369261e-05	0.0
-0.0242708025465	-0.0167223535905	-3.93416868557e-05	0.0
-0.0238910151325	-0.0027462982448	-3.38620748098e-05	0.0
-0.0234459971736	0.00595998991826	-2.91456328306e-05	0.0
-0.0228614208235	0.0131919410578	-2.50860823419e-05	0.0
-0.0221496459785	0.0216641528591	-2.1591942066e-05	0.0
-0.0217495735284	0.0252122901807	-1.85844685515e-05	0.0
-0.0208716364993	0.0301937863326	-1.59958831359e-05	0.0
-0.0198998446962	0.0354615247743	-1.37678455573e-05	0.0
-0.0188490233509	0.0401239747265	-1.18501399406e-05	0.0
-0.0177351318917	0.0441451408681	-1.019954364e-05	0.0
-0.0159801796648	0.0576939386357	-8.77885351125e-06	0.0
-0.0147746970794	0.0609693941986	-7.55604772051e-06	0.0
-0.013556244789	0.0634359990715	-6.50356423326e-06	0.0
-0.0123353936015	0.0651362974932	-5.5976797525e-06	0.0
-0.0117257498442	0.0600938204747	-4.81797512575e-06	0.0
-0.0105096134031	0.0547056626173	-4.14687518696e-06	0.0
-0.00929764952439	0.0547704755501	-3.56925267408e-06	0.0
-0.00808982617536	0.0546641861367	-3.0720873011e-06	0.0
-0.00688611073004	0.054492828715	-2.64417230733e-06	0.0
-0.00508817411058	0.0663757573362	-2.2758618724e-06	0.0
-0.00389459792074	0.0661501548235	-1.95885370874e-06	0.0
-0.00270502997717	0.0659261954723	-1.68600193184e-06	0.0
-0.001519444624	0.0657038155136	-1.45115599259e-06	0.0
-0.000337869815742	0.065482409143	-1.24902204285e-06	0.0
0.000251362350129	0.0483681176045	-1.07504360908e-06	0.0
0.00200605785154	0.018885400692	-9.25298886456e-07	0.0
0.0031568231595	-0.00451793182333	-7.96412337412e-07	0.0
0.00372389687379	-0.022044522498	-6.8547860349e-07	0.0
0.00537580092716	-0.0503793111142	-5.89997014244e-07	0.0
0.00642574493103	-0.061743825809	-5.07815219708e-07	0.0
0.00742531387479	-0.0541925602326	-4.37080672044e-07	0.0
0.00790421773863	-0.0474739457914	-3.76198866558e-07	0.0
0.00881527663226	-0.0509137975847	-3.23797399171e-07	0.0
