#angle	angle_deriv	baseline_angle	action
-0.515567421154	0.0	-0.494506528685	0.0
-0.515645590557	-0.0039084701781	-0.493628825268	0.0
-0.515866962967	-0.00534050024239	-0.492612984153	0.0
-0.515936438445	-0.00525356098345	-0.491437983342	0.0
-0.516132260584	-0.00643008833478	-0.490079847133	0.0
-0.516193345853	-0.00625924699625	-0.488511315045	0.0
-0.516293307019	-0.00647716461473	-0.486701503212	0.0
-0.516218250724	-0.00351287756756	-0.484615570321	0.0
-0.515926074071	0.000103643745375	-0.482214405364	0.0
-0.515296580685	0.00835679898596	-0.4794543609	0.0
-0.514814922005	0.0137842384873	-0.476287063411	0.0
-0.512375839197	0.0391746782194	-0.472659341392	0.0
-0.511161916575	0.0505633414931	-0.468513321972	0.0
-0.507930281815	0.0799579225528	-0.463786757319	0.0
-0.500632167622	0.146644130634	-0.458413651753	0.0
-0.493887465471	0.209274565338	-0.45232526755	0.0
-0.485661379091	0.267144601057	-0.445451589402	0.0
-0.48102311268	0.301388038951	-0.437723320906	0.0
-0.470839070666	0.370912111489	-0.42907446755	0.0
-0.45373185425	0.469003133713	-0.419445525212	0.0
-0.447652560131	0.462349053401	-0.408787238097	0.0
-0.428663317565	0.569980615264	-0.3970648141	0.0
-0.415664076046	0.653590366339	-0.38426239175	0.0
-0.409142188965	0.616968817012	-0.370387449591	0.0
-0.38976752834	0.639643259109	-0.355474751313	0.0
-0.37712952134	0.705230387912	-0.339589349588	0.0
-0.364799750079	0.638635674859	-0.322828153113	0.0
-0.358762444964	0.569016310819	-0.305319616975	0.0
-0.341210205843	0.679319831216	-0.287221258406	0.0
-0.329983386264	0.597841420751	-0.268714922672	0.0
-0.319125470082	0.580040512571	-0.25	0.0
-0.308612995087	0.561867549921	-0.231285077328	0.0
-0.298436470092	0.603259748714	-0.212778741594	0.0
-0.293479375778	0.47730830065	-0.194680383025	0.0
-0.279192635967	0.50790750297	-0.177171846887	0.0
-0.261718471339	0.444873692883	-0.160410650412	0.0
-0.261718471339	0.339748942928	-0.144525248687	0.0
-0.249925217811	0.355916228264	-0.129612550409	0.0
-0.23909685718	0.414628891429	-0.11573760825	0.0
-0.235676556636	0.305964498763	-0.1029351859	0.0
-0.229144513987	0.325739573521	-0.0912127619032	0.0
-0.219923808317	0.417946630223	-0.0805544747883	0.0
-0.216971119498	0.329540983127	-0.0709255324502	0.0
-0.208386399184	0.307104579962	-0.0622766790937	0.0
-0.205597205527	0.300793511093	-0.0545484105978	0.0
-0.197469447828	0.316750661583	-0.0476747324496	0.0
-0.194827747193	0.250960611234	-0.041586348247	0.0
-0.187058129888	0.299129896103	-0.0362132426808	0.0
-0.181992209641	0.26394189543	-0.0314866780285	0.0
-0.179489497926	0.261077076007	-0.027340658608	0.0
-0.172091650355	0.25377797473	-0.0237129365888	0.0
-0.169660919791	0.251668274023	-0.0205456391002	0.0
-0.164871610654	0.22186519234	-0.0177855946363	0.0
-0.16015974959	0.218324600511	-0.0153844296786	0.0
-0.155516329465	0.239731684612	-0.0132984967884	0.0
