#angle	angle_deriv	baseline_angle	action
-0.515805194332	0.0	-0.494506528685	0.0
-0.51594752415	-0.00711649086825	-0.493628825268	0.0
-0.516079299769	-0.00701094888578	-0.492612984153	0.0
-0.516200976767	-0.00680442068987	-0.491437983342	0.0
-0.516258341492	-0.00595476976626	-0.490079847133	0.0
-0.516387877191	-0.00582682858607	-0.488511315045	0.0
-0.516371514387	-0.00423990237485	-0.486701503212	0.0
-0.516185449187	-0.00106149418339	-0.484615570321	0.0
-0.515992550334	0.00208426433004	-0.482214405364	0.0
-0.514849963462	0.0140837803008	-0.4794543609	0.0
-0.513390484889	0.0299739230211	-0.476287063411	0.0
-0.512367335095	0.0400417929242	-0.472659341392	0.0
-0.507823335137	0.0836211404983	-0.468513321972	0.0
-0.503203823308	0.127887270253	-0.463786757319	0.0
-0.500303089239	0.145468742225	-0.458413651753	0.0
-0.488880561416	0.245099234733	-0.45232526755	0.0
-0.478750581195	0.336167539001	-0.445451589402	0.0
-0.472937419916	0.348859152217	-0.437723320906	0.0
-0.452665690404	0.505381329044	-0.42907446755	0.0
-0.445016440313	0.552866489265	-0.419445525212	0.0
-0.428486515762	0.603940456536	-0.408787238097	0.0
-0.410436407016	0.683141741783	-0.3970648141	0.0
-0.391012999662	0.819244202535	-0.38426239175	0.0
-0.370364583981	0.823011064226	-0.370387449591	0.0
-0.348658584485	0.963578558272	-0.355474751313	0.0
-0.326098606085	1.0	-0.339589349588	0.0
-0.302910937625	1.0	-0.322828153113	0.0
-0.279325664423	1.0	-0.305319616975	0.0
-0.255568164169	1.0	-0.287221258406	0.0
-0.23185529147	1.0	-0.268714922672	0.0
-0.196809373843	1.0	-0.25	0.0
-0.17409877033	1.0	-0.231285077328	0.0
-0.163011357283	1.0	-0.212778741594	0.0
-0.141421558371	1.0	-0.194680383025	0.0
-0.120694508218	1.0	-0.177171846887	0.0
-0.100867649552	0.959417242913	-0.160410650412	0.0
-0.0728107941378	1.0	-0.144525248687	0.0
-0.0551961836921	1.0	-0.129612550409	0.0
-0.0467035136405	0.947180447305	-0.11573760825	0.0
-0.0224127226574	0.98281785561	-0.1029351859	0.0
-0.00714863336105	0.937190161911	-0.0912127619032	0.0
0.00743075825606	0.653800358818	-0.0805544747883	0.0
0.0213616877604	0.338344959317	-0.0709255324502	0.0
0.028086071656	0.186174419845	-0.0622766790937	0.0
0.0472982218311	-0.248854991737	-0.0545484105978	0.0
0.059265785726	-0.52117152365	-0.0476747324496	0.0
0.0649776048721	-0.57546846616	-0.041586348247	0.0
0.0809500646439	-0.595883768835	-0.0362132426808	0.0
0.0904877948913	-0.624017232353	-0.0314866780285	0.0
0.0989807164593	-0.516824946282	-0.027340658608	0.0
0.102771989479	-0.435062037532	-0.0237129365888	0.0
0.109345005576	-0.443674007039	-0.0205456391002	0.0
0.116356144286	-0.354060796416	-0.0177855946363	0.0
0.119120195793	-0.286324009015	-0.0153844296786	0.0
0.120383434615	-0.214027181552	-0.0132984967884	0.0
0.120462923293	-0.176909338137	-0.011488684955	0.0
0.119535757858	-0.101907522815	-0.00992015286704	0.0
0.117201837385	-0.00845693099271	-0.00856201665786	0.0
0.111212434283	0.0790776151001	-0.00738701584664	0.0
0.105704405126	0.14679029489	-0.00637117473206	0.0
0.0991280576226	0.213348656703	-0.0054934713153	0.0
0.0954901241952	0.240456336623	-0.00473552179097	0.0
0.0876058059134	0.295960314714	-0.00408128557658	0.0
0.0790850419527	0.3212739233	-0.0035167935775	0.0
0.0701312331637	0.355731719618	-0.00302990074579	0.0
0.0562681751266	0.42859882496	-0.00261006284678	0.0
0.046959196686	0.485309275093	-0.00224813658047	0.0
0.0423284188198	0.452773870936	-0.00193620172034	0.0
0.03315243087	0.459326110828	-0.00166740365371	0.0
0.0241421163082	0.459891168555	-0.00143581457785	0.0
0.011011885752	0.452562893747	-0.00123631157832	0.0
0.00252764683905	0.444315498469	-0.00106446985798	0.0
-0.00574882943065	0.365795893891	-0.000916469471246	0.0
-0.0138179393141	0.193344915559	-0.000789014030202	0.0
-0.0216556274018	0.0248648890644	-0.000679259975214	0.0
-0.025473219479	-0.14461333727	-0.000584755132528	0.0
-0.0364575440147	-0.339298971757	-0.000503385410043	0.0
-0.0432926141153	-0.375437846846	-0.00043332860554	0.0
-0.0496305667671	-0.35812627453	-0.000373014416918	0.0
-0.0525706750192	-0.309150476175	-0.000321089850293	0.0
-0.0579230155155	-0.324497960366	-0.000276389318462	0.0
-0.0624334546411	-0.259759106264	-0.000237908809419	0.0
-0.0660160781851	-0.227234640699	-0.000204783582493	0.0
-0.0696302741576	-0.199997073905	-0.000176268918936	0.0
-0.070363392306	-0.177927172867	-0.000151723515014	0.0
-0.071155569356	-0.132325538404	-0.000130595159548	0.0
-0.0705243912852	-0.0809093664406	-0.000112408385117	0.0
-0.0698704011501	-0.0385432296498	-9.67538235506e-05	0.0
-0.0679072538379	0.0172302031973	-8.32790323886e-05	0.0
-0.0634475735722	0.0691581873377	-7.16805904507e-05	0.0
-0.0595854203792	0.115701489767	-6.16972879932e-05	0.0
-0.0551156272554	0.154087640298	-5.31042606491e-05	0.0
-0.0526884701222	0.171819310279	-4.57079369261e-05	0.0
-0.0475091254635	0.203981283744	-3.93416868557e-05	0.0
-0.0420089739903	0.214385995819	-3.38620748098e-05	0.0
-0.0334261732686	0.261592471106	-2.91456328306e-05	0.0
-0.0276311543907	0.274844728648	-2.50860823419e-05	0.0
-0.0247387749374	0.279496951847	-2.1591942066e-05	0.0
-0.0189888095305	0.28520315933	-1.85844685515e-05	0.0
-0.0133170894567	0.286918845336	-1.59958831359e-05	0.0
-0.00773672738178	0.256894458868	-1.37678455573e-05	0.0
0.000468846358608	0.27162308032	-1.18501399406e-05	0.0
0.00315767973899	0.215810951984	-1.019954364e-05	0.0
